gameid,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10
1002390223,Middle,Jensen,Cloud9,Ryze,Kalista,Sejuani,Xayah,Orianna,Syndra,26.8,0,2,2,2,5,12,0,0,0,0,0,0,0,9.444233333,0.074626866,0.149253731,0.634328358,0,14.85615,0,2,0,0,0,0,0,0,0,0,-1.0,-1.0,0,15.25423333,0,0,1,9,0.0,22.43486667,0,1,11369,424.21641789999995,0.24036449,0.248151402,12,0.447761194,0.15,1,0.037313433,4,5, , ,9693,229.7567164,9125,-0.129164531,249,1,1,0,9.328358209,3128,3670,-542,4905,5478,-573,4275,5327,-1052
1002390223,ADC,Sneaky,Cloud9,Tristana,Kalista,Sejuani,Xayah,Orianna,Syndra,26.8,0,0,2,2,5,12,0,0,0,0,0,0,0,9.444233333,0.0,0.149253731,0.634328358,0,14.85615,0,2,0,0,0,0,0,0,0,0,-1.0,-1.0,0,15.25423333,0,0,1,9,0.0,22.43486667,0,1,14237,531.2313433,0.301000021,0.233119202,9,0.33582089600000004,0.1125,11,0.410447761,1,2, , ,9320,215.838806,9050,0.0,249,0,0,0,9.291044776,3117,3275,-158,4857,5090,-233,3033,3116,-83
1002390223,Support,Smoothie,Cloud9,Lulu,Kalista,Sejuani,Xayah,Orianna,Syndra,26.8,0,0,1,2,5,12,0,0,0,0,0,0,0,9.444233333,0.0,0.037313433,0.634328358,0,14.85615,0,2,0,0,0,0,0,0,0,0,-1.0,-1.0,0,15.25423333,0,0,1,9,0.0,22.43486667,0,1,1978,73.80597015,0.041819066,0.130755156,24,0.895522388,0.3,2,0.074626866,6,8, , ,6780,121.06268659999999,6450,-0.120218579,4,0,0,0,0.149253731,2363,2480,-117,3492,3785,-293,2819,2905,-86
1002390235,Top,Mouse,EDward Gaming,Shen,Jayce,Galio,Xayah,Gnar,Ryze,53.95,0,1,2,7,11,12,0,0,0,0,0,0,0,7.3638833329999995,0.018535681000000002,0.018535681000000002,0.42632066700000004,0,14.85971667,3,2,1,1,0,1,0,0,0,0,-1.0,-1.0,1,19.58238333,1,0,8,9,0.0,36.14801667,1,2,12949,240.01853569999997,0.097842759,0.214694743,32,0.593141798,0.148837209,7,0.12974976800000002,4,5, , ,21881,278.4489342,18225,-0.022246337,480,43,14,2,9.69416126,3052,3215,-163,4806,5183,-377,4736,4601,135
1002390235,Jungle,Clearlove7,EDward Gaming,Sejuani,Jayce,Galio,Xayah,Gnar,Ryze,53.95,0,1,2,7,11,12,0,0,0,0,0,0,0,7.3638833329999995,0.018535681000000002,0.0,0.42632066700000004,0,14.85971667,3,2,0,1,0,0,0,0,2,0,-1.0,-1.0,1,19.58238333,1,0,8,9,0.0,36.14801667,1,2,10130,187.7664504,0.07654237,0.152197066,53,0.982391103,0.246511628,20,0.37071362399999996,17,17, , ,17508,197.39240039999999,16575,0.075117371,92,136,83,9,4.22613531,2818,3000,-182,4453,4228,225,2880,3504,-624
1002390235,Middle,Scout,EDward Gaming,Lucian,Jayce,Galio,Xayah,Gnar,Ryze,53.95,0,2,3,7,11,12,0,0,0,0,0,0,0,7.3638833329999995,0.037071362000000004,0.037071362000000004,0.42632066700000004,0,14.85971667,3,2,0,0,0,0,0,0,0,0,-1.0,-1.0,1,19.58238333,1,0,8,9,0.0,36.14801667,1,2,39671,735.3290082999999,0.29975443,0.241734671,15,0.27803521800000003,0.069767442,32,0.593141798,6,6, , ,23773,313.518443,28200,0.30283976100000004,498,38,31,4,9.935125116,3566,3089,477,5851,4846,1005,4972,4764,208
1002390235,ADC,iBoy,EDward Gaming,Kog'Maw,Jayce,Galio,Xayah,Gnar,Ryze,53.95,0,6,3,4,11,12,1,1,0,0,0,0,0,7.3638833329999995,0.11121408699999999,0.16682113099999998,0.42632066700000004,0,14.85971667,3,2,0,0,0,0,0,0,0,0,-1.0,-1.0,1,19.58238333,1,0,8,9,0.0,36.14801667,1,2,62195,1152.826691,0.469945975,0.236804029,18,0.333642261,0.08372093,20,0.37071362399999996,4,4, , ,23428,307.123633,23170,0.112605425,455,54,30,7,9.434661724,3169,3490,-321,4869,5378,-509,2876,2867,9
1002390235,Support,Meiko,EDward Gaming,Lulu,Jayce,Galio,Xayah,Gnar,Ryze,53.95,0,1,2,9,11,12,0,0,0,0,0,0,1,7.3638833329999995,0.018535681000000002,0.0,0.42632066700000004,0,14.85971667,3,2,0,0,0,0,0,0,0,0,-1.0,-1.0,1,19.58238333,1,0,8,9,0.0,36.14801667,1,2,7400,137.1640408,0.055914466,0.154569491,97,1.797961075,0.451162791,18,0.333642261,37,37, , ,17674,200.4693234,17525,0.105105105,82,0,0,0,1.5199258569999998,2211,2700,-489,3309,4061,-752,2707,2806,-99
1002390235,Top,Ziv,AHQ e-Sports Club,Cho'gath,Kalista,Rakan,Jarvan IV,Taliyah,Syndra,53.95,1,1,2,9,12,11,0,0,0,0,0,0,0,7.3638833329999995,0.018535681000000002,0.018535681000000002,0.42632066700000004,0,14.85971667,2,3,1,1,0,0,0,1,0,0,-1.0,-1.0,0,19.58238333,0,1,9,8,1.0,36.14801667,2,1,19424,360.03707139999995,0.152325983,0.177256229,35,0.648748842,0.179487179,8,0.148285449,5,5, , ,19263,229.92252090000002,18635,0.022246337,430,11,7,0,8.174235402999999,3215,3052,163,5183,4806,377,4601,4736,-135
1002390235,Jungle,Mountain,AHQ e-Sports Club,Gragas,Kalista,Rakan,Jarvan IV,Taliyah,Syndra,53.95,1,0,3,8,12,11,0,0,0,0,0,1,0,7.3638833329999995,0.0,0.018535681000000002,0.42632066700000004,1,14.85971667,2,3,1,0,0,0,0,1,0,2,-1.0,-1.0,0,19.58238333,0,1,9,8,1.0,36.14801667,2,1,9169,169.9536608,0.071904702,0.149705343,39,0.7228915659999999,0.2,29,0.537534754,7,7, , ,17335,194.18572749999998,15375,-0.075117371,58,212,128,4,5.00463392,3000,2818,182,4228,4453,-225,3504,2880,624
1002390235,Middle,Westdoor,AHQ e-Sports Club,Corki,Kalista,Rakan,Jarvan IV,Taliyah,Syndra,53.95,1,2,1,8,12,11,0,0,0,0,0,0,0,7.3638833329999995,0.037071362000000004,0.037071362000000004,0.42632066700000004,0,14.85971667,2,3,0,0,0,0,0,0,0,0,-1.0,-1.0,0,19.58238333,0,1,9,8,1.0,36.14801667,2,1,48005,889.8053752999998,0.376462562,0.228628343,13,0.240963855,0.066666667,18,0.333642261,8,8, , ,22858,296.5582947,20783,-0.30283976100000004,508,17,16,0,9.731232623,3089,3566,-477,4846,5851,-1005,4764,4972,-208
1002390235,ADC,An,AHQ e-Sports Club,Twitch,Kalista,Rakan,Jarvan IV,Taliyah,Syndra,53.95,1,9,3,3,12,11,2,1,1,0,1,0,0,7.3638833329999995,0.16682113099999998,0.11121408699999999,0.42632066700000004,0,14.85971667,2,3,0,0,0,0,0,0,0,0,-1.0,-1.0,0,19.58238333,0,1,9,8,1.0,36.14801667,2,1,46276,857.7571826,0.362903479,0.273527142,22,0.407784986,0.11282051300000001,22,0.407784986,4,4, , ,26000,354.79740499999997,20700,-0.112605425,524,25,22,3,10.17608897,3490,3169,321,5378,4869,509,2867,2876,-9
1002390235,Support,Albis,AHQ e-Sports Club,Janna,Kalista,Rakan,Jarvan IV,Taliyah,Syndra,53.95,1,0,2,12,12,11,0,0,0,0,0,1,0,7.3638833329999995,0.0,0.018535681000000002,0.42632066700000004,0,14.85971667,2,3,0,0,0,0,0,0,0,0,-1.0,-1.0,0,19.58238333,0,1,9,8,1.0,36.14801667,2,1,4642,86.04263207,0.036403275,0.170882943,86,1.5940685819999998,0.441025641,14,0.259499537,21,23, , ,18817,221.65560699999997,15775,-0.105105105,70,0,0,0,1.297497683,2700,2211,489,4061,3309,752,2806,2707,99
1002380186,Top,MMD,Flash Wolves,Cho'gath,Kog'Maw,Jarvan IV,Xayah,Jayce,Kassadin,53.98333333,0,3,3,1,8,7,0,0,0,0,1,0,0,15.02476667,0.055572708,0.018524236,0.277863538,0,12.66298333,2,4,0,1,0,0,0,0,0,0,0.0,-1.0,1,13.61596667,1,1,10,11,1.0,24.74878333,2,2,16581,307.150355,0.14387609,0.159421088,35,0.648348256,0.17073170699999998,2,0.037048472,7,7, , ,16587,180.1341155,16175,-0.144802867,271,22,12,1,5.427601111,2913,3270,-357,4515,5306,-791,4552,4736,-184
1002380186,Jungle,Karsa,Flash Wolves,Sejuani,Kog'Maw,Jarvan IV,Xayah,Jayce,Kassadin,53.98333333,0,3,2,4,8,7,1,0,0,0,0,1,0,15.02476667,0.055572708,0.0,0.277863538,1,12.66298333,2,4,2,0,0,0,1,1,0,2,0.0,-1.0,1,13.61596667,1,1,10,11,1.0,24.74878333,2,2,13282,246.03890090000002,0.115250119,0.159322723,62,1.148502624,0.302439024,23,0.426057425,19,19, , ,16581,180.02297009999998,16175,0.052339413,68,122,64,6,3.519604816,2995,2702,293,4600,4258,342,3347,2977,370
1002380186,Middle,Maple,Flash Wolves,Corki,Kog'Maw,Jarvan IV,Xayah,Jayce,Kassadin,53.98333333,0,2,0,4,8,7,0,0,0,0,0,0,0,15.02476667,0.037048472,0.037048472,0.277863538,0,12.66298333,2,4,0,0,0,0,0,0,0,0,0.0,-1.0,1,13.61596667,1,1,10,11,1.0,24.74878333,2,2,42796,792.7631985,0.371347998,0.264704609,32,0.592775548,0.156097561,13,0.24081506600000002,7,7, , ,23009,299.09675830000003,23678,0.180897117,513,37,20,9,10.18832973,3264,3542,-278,5233,5480,-247,4884,5088,-204
1002380186,ADC,Betty,Flash Wolves,Varus,Kog'Maw,Jarvan IV,Xayah,Jayce,Kassadin,53.98333333,0,0,1,7,8,7,0,0,0,0,0,1,0,15.02476667,0.0,0.074096944,0.277863538,0,12.66298333,2,4,0,1,0,0,0,0,0,0,0.0,-1.0,1,13.61596667,1,1,10,11,1.0,24.74878333,2,2,39732,736.0049397999999,0.344761161,0.25685179,16,0.296387774,0.07804878,25,0.46310589700000004,3,3, , ,22530,290.22364930000003,22525,0.019047619,481,50,39,2,9.83636925,3176,3188,-12,5126,4843,283,3045,3052,-7
1002380186,Support,SwordArT,Flash Wolves,Taric,Kog'Maw,Jarvan IV,Xayah,Jayce,Kassadin,53.98333333,0,0,1,8,8,7,0,0,0,0,0,1,0,15.02476667,0.0,0.0,0.277863538,0,12.66298333,2,4,0,0,0,0,0,0,0,0,0.0,-1.0,1,13.61596667,1,1,10,11,1.0,24.74878333,2,2,2854,52.86816919,0.024764632,0.159699789,60,1.111454153,0.292682927,10,0.185242359,9,9, , ,16604,180.4490275,16875,0.177419355,58,3,2,1,1.129978388,2373,2206,167,3772,3312,460,3251,3111,140
1002380186,Top,Hauntzer,Team SoloMid,Gnar,Kalista,Ezreal,Ryze,Galio,Vladimir,53.98333333,1,1,0,4,7,8,0,0,0,0,0,0,0,15.02476667,0.018524236,0.055572708,0.277863538,0,12.66298333,4,2,1,0,0,0,1,0,0,0,1.0,-1.0,0,13.61596667,0,0,11,10,0.0,24.74878333,2,2,50467,934.8626118999999,0.280169877,0.211834537,35,0.648348256,0.19553072600000002,13,0.24081506600000002,6,6, , ,20667,255.7129978,18700,0.144802867,400,22,4,4,7.817227539,3270,2913,357,5306,4515,791,4736,4552,184
1002380186,Jungle,Svenskeren,Team SoloMid,Gragas,Kalista,Ezreal,Ryze,Galio,Vladimir,53.98333333,1,0,5,5,7,8,0,0,0,0,0,0,1,15.02476667,0.0,0.055572708,0.277863538,0,12.66298333,4,2,0,2,0,0,0,0,2,0,1.0,-1.0,0,13.61596667,0,0,11,10,0.0,24.74878333,2,2,11138,206.3229392,0.061833121,0.140124484,42,0.7780179070000001,0.234636872,16,0.296387774,8,8, , ,15994,169.1492436,15350,-0.052339413,34,118,92,4,2.815683853,2702,2995,-293,4258,4600,-342,2977,3347,-370
1002380186,Middle,Bjergsen,Team SoloMid,Syndra,Kalista,Ezreal,Ryze,Galio,Vladimir,53.98333333,1,2,1,4,7,8,0,0,0,0,0,0,0,15.02476667,0.037048472,0.037048472,0.277863538,0,12.66298333,4,2,0,0,0,0,0,0,0,0,1.0,-1.0,0,13.61596667,0,0,11,10,0.0,24.74878333,2,2,46259,856.9126274,0.256808971,0.228392455,14,0.259339302,0.07821229099999999,10,0.185242359,4,4, , ,21746,275.7006483,19750,-0.180897117,456,19,16,2,8.799012041000001,3542,3264,278,5480,5233,247,5088,4884,204
1002380186,ADC,Doublelift,Team SoloMid,Tristana,Kalista,Ezreal,Ryze,Galio,Vladimir,53.98333333,1,4,1,1,7,8,0,0,0,0,0,0,0,15.02476667,0.074096944,0.0,0.277863538,0,12.66298333,4,2,1,0,0,0,0,1,0,0,1.0,-1.0,0,13.61596667,0,0,11,10,0.0,24.74878333,2,2,68551,1269.854893,0.380564037,0.278480539,24,0.444581661,0.134078212,31,0.574251312,4,4, , ,25010,336.16375419999997,22100,-0.019047619,522,55,26,7,10.6884841,3188,3176,12,4843,5126,-283,3052,3045,7
1002380186,Support,Biofrost,Team SoloMid,Lulu,Kalista,Ezreal,Ryze,Galio,Vladimir,53.98333333,1,0,1,6,7,8,0,0,0,0,0,0,0,15.02476667,0.0,0.0,0.277863538,0,12.66298333,4,2,0,0,0,0,0,0,0,0,1.0,-1.0,0,13.61596667,0,0,11,10,0.0,24.74878333,2,2,3715,68.81753628,0.020623994,0.141167985,64,1.185551096,0.357541899,17,0.31491201,12,14, , ,16062,170.4088916,14125,-0.177419355,23,0,0,0,0.426057425,2206,2373,-167,3312,3772,-460,3111,3251,-140
1002380197,Top,957,Team WE,Maokai,Orianna,Blitzcrank,Gnar,Syndra,Galio,26.91666667,1,0,0,6,9,0,0,0,0,0,0,0,0,15.47033333,0.0,0.0,0.334365325,0,14.34941667,2,0,0,0,0,0,0,0,0,0,1.0,-1.0,1,18.31233333,1,1,8,1,1.0,24.13923333,1,0,7432,276.11145510000006,0.153878007,0.187559278,12,0.44582043299999996,0.148148148,2,0.074303406,1,1, , ,10313,251.2643963,8595,-0.080937762,243,0,0,0,9.027863777,3228,3371,-143,5041,5354,-313,4417,4708,-291
1002380197,Jungle,Condi,Team WE,Jarvan IV,Orianna,Blitzcrank,Gnar,Syndra,Galio,26.91666667,1,0,0,6,9,0,0,0,0,0,0,1,0,15.47033333,0.0,0.0,0.334365325,1,14.34941667,2,0,1,0,0,0,0,1,0,0,1.0,-1.0,1,18.31233333,1,1,8,1,1.0,24.13923333,1,0,3692,137.16408669999998,0.076442089,0.159910147,26,0.965944272,0.320987654,5,0.18575851399999999,8,8, , ,9316,214.2241486,8150,0.021705426,17,114,74,3,4.866873065,2978,3195,-217,4428,4849,-421,3559,3757,-198
1002380197,Middle,xiye,Team WE,LeBlanc,Orianna,Blitzcrank,Gnar,Syndra,Galio,26.91666667,1,7,0,0,9,0,1,1,0,0,0,0,0,15.47033333,0.26006192,0.0,0.334365325,0,14.34941667,2,0,0,0,0,0,0,0,0,0,1.0,-1.0,1,18.31233333,1,1,8,1,1.0,24.13923333,1,0,14433,536.2105263000001,0.29883225,0.237477467,11,0.408668731,0.135802469,5,0.18575851399999999,5,6, , ,12113,318.1374613,9950,0.004230033,228,7,3,4,8.730650155,3372,3499,-127,5286,5459,-173,4827,4973,-146
1002380197,ADC,Mystic,Team WE,Xayah,Orianna,Blitzcrank,Gnar,Syndra,Galio,26.91666667,1,2,0,4,9,0,0,0,0,0,1,0,0,15.47033333,0.074303406,0.0,0.334365325,0,14.34941667,2,0,1,0,0,0,0,1,0,0,1.0,-1.0,1,18.31233333,1,1,8,1,1.0,24.13923333,1,0,21606,802.6996904,0.447347716,0.268288083,12,0.44582043299999996,0.148148148,11,0.408668731,2,2, , ,13224,359.4130031,11150,0.20246913600000002,299,8,2,5,11.40557276,3427,3289,138,5333,5026,307,3163,3046,117
1002380197,Support,Ben,Team WE,Janna,Orianna,Blitzcrank,Gnar,Syndra,Galio,26.91666667,1,0,0,7,9,0,0,0,0,0,0,1,0,15.47033333,0.0,0.0,0.334365325,0,14.34941667,2,0,0,0,0,0,0,0,0,0,1.0,-1.0,1,18.31233333,1,1,8,1,1.0,24.13923333,1,0,1135,42.16718266,0.023499938,0.146765024,20,0.7430340559999999,0.24691358,5,0.18575851399999999,2,2, , ,8842,196.6142415,7250,0.213740458,8,0,0,0,0.297213622,2346,2268,78,3631,3408,223,3163,2987,176
1002380197,Top,Alphari,Misfits,Cho'gath,Kalista,Rakan,Kog'Maw,Cassiopeia,Lucian,26.91666667,0,0,2,0,0,9,0,0,0,0,0,0,0,15.47033333,0.0,0.0,0.334365325,0,14.34941667,0,2,0,0,0,0,0,0,0,0,0.0,-1.0,0,18.31233333,0,0,1,8,0.0,24.13923333,0,1,12470,463.2817337,0.314668551,0.227135003,14,0.520123839,0.159090909,3,0.11145510800000001,3,4, , ,9292,213.3325077,9320,0.080937762,265,2,0,0,9.919504644,3371,3228,143,5354,5041,313,4708,4417,291
1002380197,Jungle,Maxlore,Misfits,Sejuani,Kalista,Rakan,Kog'Maw,Cassiopeia,Lucian,26.91666667,0,0,1,0,0,9,0,0,0,0,0,0,0,15.47033333,0.0,0.0,0.334365325,0,14.34941667,0,2,0,1,0,0,0,0,0,0,0.0,-1.0,0,18.31233333,0,0,1,8,0.0,24.13923333,0,1,3361,124.86687309999999,0.084811628,0.189122266,25,0.92879257,0.284090909,13,0.482972136,5,7, , ,8331,177.62972140000002,7975,-0.021705426,19,133,80,0,5.647058824,3195,2978,217,4849,4428,421,3757,3559,198
1002380197,Middle,PowerOfEvil,Misfits,Corki,Kalista,Rakan,Kog'Maw,Cassiopeia,Lucian,26.91666667,0,0,0,0,0,9,0,0,0,0,0,0,0,15.47033333,0.0,0.26006192,0.334365325,0,14.34941667,0,2,0,0,0,0,0,0,0,0,0.0,-1.0,0,18.31233333,0,0,1,8,0.0,24.13923333,0,1,12659,470.30340559999996,0.319437785,0.259253985,14,0.520123839,0.159090909,6,0.222910217,4,4, , ,10104,243.49969040000002,9908,-0.004230033,280,10,9,1,10.77399381,3499,3372,127,5459,5286,173,4973,4827,146
1002380197,ADC,Hans Sama,Misfits,Tristana,Kalista,Rakan,Kog'Maw,Cassiopeia,Lucian,26.91666667,0,0,2,0,0,9,0,0,0,0,0,0,0,15.47033333,0.0,0.074303406,0.334365325,0,14.34941667,0,2,0,1,0,0,0,0,0,0,0.0,-1.0,0,18.31233333,0,0,1,8,0.0,24.13923333,0,1,9003,334.47678019999995,0.227182114,0.21890748,9,0.334365325,0.102272727,3,0.11145510800000001,2,4, , ,9084,205.6049536,9100,-0.20246913600000002,233,3,1,0,8.767801858,3289,3427,-138,5026,5333,-307,3046,3163,-117
1002380197,Support,IgNar,Misfits,Lulu,Kalista,Rakan,Kog'Maw,Cassiopeia,Lucian,26.91666667,0,0,4,0,0,9,0,0,0,0,0,0,1,15.47033333,0.0,0.0,0.334365325,0,14.34941667,0,2,0,0,0,0,0,0,0,0,0.0,-1.0,0,18.31233333,0,0,1,8,0.0,24.13923333,0,1,2136,79.35603715,0.053899922,0.105581267,26,0.965944272,0.295454545,0,0.0,5,8, , ,6219,99.16532508,5850,-0.213740458,34,0,0,0,1.263157895,2268,2346,-78,3408,3631,-223,2987,3163,-176
1002380204,Top,Flame,Immortals,Jayce,Galio,Tristana,Xayah,Elise,Maokai,50.76666667,1,3,1,5,10,9,0,0,0,0,0,0,0,3.257133333,0.059093894,0.019697965,0.374261326,0,13.83785,2,3,0,0,0,0,0,0,0,0,0.0,-1.0,0,11.02391667,0,0,9,7,1.0,23.7645,2,1,28857,568.4241628,0.290162995,0.199906953,27,0.531845043,0.137055838,16,0.315167433,3,3, , ,17641,220.064872,17225,0.14307931599999998,298,53,29,3,6.913985555,3501,2531,970,5495,4084,1411,4788,3783,1005
1002380204,Jungle,Xmithie,Immortals,Gragas,Galio,Tristana,Xayah,Elise,Maokai,50.76666667,1,1,1,3,10,9,0,0,0,0,0,0,0,3.257133333,0.019697965,0.039395928999999996,0.374261326,0,13.83785,2,3,1,1,0,1,0,0,0,1,0.0,-1.0,0,11.02391667,0,0,9,7,1.0,23.7645,2,1,7480,147.34077480000002,0.075212919,0.148122779,51,1.004596192,0.258883249,14,0.275771504,14,14, , ,14747,163.0589626,14100,-0.056847545,48,120,60,14,3.3092580430000003,2929,2760,169,4234,4121,113,3287,2839,448
1002380204,Middle,Pobelter,Immortals,Taliyah,Galio,Tristana,Xayah,Elise,Maokai,50.76666667,1,2,1,3,10,9,0,0,0,0,0,0,0,3.257133333,0.039395928999999996,0.0,0.374261326,0,13.83785,2,3,0,0,0,0,0,0,0,0,0.0,-1.0,0,11.02391667,0,0,9,7,1.0,23.7645,2,1,24901,490.49901510000007,0.250384612,0.222256101,23,0.453053185,0.116751269,10,0.196979645,4,5, , ,18890,244.6676297,17975,-0.168152866,400,19,9,7,8.253447143999999,3672,3368,304,5761,5583,178,4743,4488,255
1002380204,ADC,Cody Sun,Immortals,Kog'Maw,Galio,Tristana,Xayah,Elise,Maokai,50.76666667,1,4,4,2,10,9,1,0,0,0,0,0,1,3.257133333,0.07879185799999999,0.11818778699999999,0.374261326,0,13.83785,2,3,1,1,0,1,0,0,0,0,0.0,-1.0,0,11.02391667,0,0,9,7,1.0,23.7645,2,1,35473,698.7458962999999,0.356688218,0.249400742,18,0.35456336200000005,0.091370558,17,0.334865397,4,4, , ,20407,274.5494419,20050,-0.10177514800000001,373,57,37,1,8.470124754,2608,4011,-1403,4630,6156,-1526,2422,3036,-614
1002380204,Support,Olleh,Immortals,Janna,Galio,Tristana,Xayah,Elise,Maokai,50.76666667,1,0,2,6,10,9,0,0,0,0,0,0,0,3.257133333,0.0,0.0,0.374261326,0,13.83785,2,3,0,0,0,0,0,0,0,0,0.0,-1.0,0,11.02391667,0,0,9,7,1.0,23.7645,2,1,2740,53.97242285,0.027551256,0.180313425,78,1.536441234,0.395939086,9,0.17728168100000002,24,27, , ,16546,198.4956008,13575,-0.128231644,19,0,0,0,0.374261326,2378,2463,-85,3679,3986,-307,2717,2860,-143
1002380204,Top,sOAZ,Fnatic,Cho'gath,Kalista,Jarvan IV,Sejuani,Renekton,Syndra,50.76666667,0,1,6,1,9,10,0,0,0,0,0,0,0,3.257133333,0.019697965,0.059093894,0.374261326,0,13.83785,3,2,0,0,0,0,0,0,0,0,1.0,-1.0,1,11.02391667,1,1,7,9,0.0,23.7645,1,2,6837,134.6749836,0.109716762,0.142193478,29,0.571240972,0.147959184,5,0.098489823,5,7, , ,14705,162.2316481,14925,-0.14307931599999998,227,1,0,1,4.491135916,2531,3501,-970,4084,5495,-1411,3783,4788,-1005
1002380204,Jungle,Broxah,Fnatic,Lee Sin,Kalista,Jarvan IV,Sejuani,Renekton,Syndra,50.76666667,0,2,1,3,9,10,0,0,0,0,0,1,0,3.257133333,0.039395928999999996,0.019697965,0.374261326,0,13.83785,3,2,1,1,1,0,0,0,1,0,1.0,-1.0,1,11.02391667,1,1,7,9,0.0,23.7645,1,2,5555,109.422193,0.089143866,0.148978605,51,1.004596192,0.260204082,15,0.295469468,9,10, , ,15098,169.9729481,14925,0.056847545,30,138,61,25,3.3092580430000003,2760,2929,-169,4121,4234,-113,2839,3287,-448
1002380204,Middle,Caps,Fnatic,Ryze,Kalista,Jarvan IV,Sejuani,Renekton,Syndra,50.76666667,0,0,1,3,9,10,0,0,0,0,0,1,0,3.257133333,0.0,0.039395928999999996,0.374261326,0,13.83785,3,2,0,0,0,0,0,0,0,0,1.0,-1.0,1,11.02391667,1,1,7,9,0.0,23.7645,1,2,16919,333.2698621,0.271507663,0.234560987,33,0.65003283,0.168367347,13,0.25607353899999996,8,9, , ,20055,267.6157584,21275,0.168152866,458,28,21,7,9.573210768,3368,3672,-304,5583,5761,-178,4488,4743,-255
1002380204,ADC,Rekkles,Fnatic,Twitch,Kalista,Jarvan IV,Sejuani,Renekton,Syndra,50.76666667,0,6,1,2,9,10,0,0,0,0,1,0,0,3.257133333,0.11818778699999999,0.07879185799999999,0.374261326,1,13.83785,3,2,1,1,1,0,0,0,0,0,1.0,-1.0,1,11.02391667,1,1,7,9,0.0,23.7645,1,2,30019,591.3131976,0.481729921,0.308938412,16,0.315167433,0.081632653,26,0.5121470779999999,2,2, , ,24363,352.4745896,22200,0.10177514800000001,517,89,27,7,11.93696651,4011,2608,1403,6156,4630,1526,3036,2422,614
1002380204,Support,Jesiz,Fnatic,Lulu,Kalista,Jarvan IV,Sejuani,Renekton,Syndra,50.76666667,0,0,1,8,9,10,0,0,0,0,0,1,0,3.257133333,0.0,0.0,0.374261326,0,13.83785,3,2,0,0,0,0,0,0,0,0,1.0,-1.0,1,11.02391667,1,1,7,9,0.0,23.7645,1,2,2985,58.79842416,0.047901789,0.165328518,67,1.3197636240000001,0.341836735,8,0.15758371599999998,18,18, , ,16045,188.6269206,15435,0.128231644,25,6,6,0,0.610636901,2463,2378,85,3986,3679,307,2860,2717,143
1002380208,Top,Khan,Longzhu Gaming,Jarvan IV,Galio,Lulu,Janna,Maokai,Cassiopeia,23.98333333,1,5,0,6,17,2,0,0,0,0,0,0,0,3.105916667,0.20847811,0.0,0.792216817,0,11.10313333,2,0,0,0,0,0,0,0,0,0,0.0,-1.0,1,3.6459666669999997,1,1,9,0,1.0,20.83255,1,0,11361,473.7039611000001,0.262542463,0.224756159,12,0.500347464,0.148148148,5,0.20847811,2,2, , ,10984,324.9439889,10075,0.416791604,183,38,12,8,9.214732453,3261,2720,541,5095,4012,1083,4008,3199,809
1002380208,Jungle,Cuzz,Longzhu Gaming,Gragas,Galio,Lulu,Janna,Maokai,Cassiopeia,23.98333333,1,4,0,10,17,2,0,0,0,0,1,0,0,3.105916667,0.166782488,0.041695622,0.792216817,1,11.10313333,2,0,2,0,0,0,1,1,0,0,0.0,-1.0,1,3.6459666669999997,1,1,9,0,1.0,20.83255,1,0,7780,324.39193880000005,0.179788783,0.17849698,19,0.792216817,0.23456790100000002,13,0.542043085,5,5, , ,9380,258.0642113,7875,0.12121212099999999,18,67,38,12,3.544127867,3369,3249,120,5470,4581,889,3416,4544,-1128
1002380208,Middle,Bdd,Longzhu Gaming,Ryze,Galio,Lulu,Janna,Maokai,Cassiopeia,23.98333333,1,3,0,6,17,2,0,0,0,0,0,0,0,3.105916667,0.125086866,0.0,0.792216817,0,11.10313333,2,0,0,0,0,0,0,0,0,0,0.0,-1.0,1,3.6459666669999997,1,1,9,0,1.0,20.83255,1,0,9864,411.285615,0.227948143,0.228274625,12,0.500347464,0.148148148,1,0.041695622,2,3, , ,11106,330.0308548,9225,0.451827243,211,7,6,1,9.089645587,3354,2946,408,5373,4166,1207,4136,3874,262
